RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2026,2/28/2026
2339,32,Hennepin County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,053,145777.92359282266,146395.53704155766,146860.94611105786,148030.37253494677,149288.0559,150861.3328855276,152632.2908234714,155043.53376485014,157379.6127082598,159706.71022339238,161541.88132478288,163541.84112014485,165393.05512376467,167053.3174,168680.49690825425,170370.33682050198,172059.3208465644,173812.6948609481,175767.68405297396,177890.27194298684,180200.38232745518,182520.19544347306,184738.08685891493,186735.57469014343,188381.79213170704,189630.60355457113,190513.62253522585,191202.3473038999,192673.0994066622,194323.0332819384,196443.2222,198162.45517345096,199856.9322621615,201167.1447,202610.2157968258,204415.34077050685,206318.0250945432,207829.5140879862,209083.70305994875,210340.66563867245,211900.03686068152,213466.77052326582,215235.74959122794,216865.58135944893,218239.43771537862,219367.59768444125,220726.49007499355,222321.06010561044,223735.93947543006,224881.49926354527,225983.32018921207,227642.22992069065,229602.4986060413,231770.47360702034,233660.23734583482,235410.57906908577,237167.53459576002,238637.25062734055,239641.44638386203,240519.4963832711,241804.87871460838,243403.77966789863,244604.75325460374,245949.03869736288,247510.02031078166,249203.2268397936,250526.2629763365,251225.7955875384,251949.1795639455,252443.97713913862,253299.74869666927,254108.12409881284,254776.4355049311,255309.01211419897,255932.9649,256727.82921820262,257383.6581087913,257839.97214415445,257884.33418567487,257497.9033074633,256391.58956941776,255681.59565610802,255201.61594412095,255138.04202452593,255055.32029879824,255506.1183,255646.47267865948,255509.79146530604,254644.5255,254099.24189972194,253178.2056682615,252084.6197779757,250616.54421804368,249637.00200740935,248715.94445354873,247197.00845226724,245280.9210228677,242268.80491038438,239675.01750171822,237428.95301065198,236244.65000340226,235505.4279010696,234118.04484816236,232213.25221215744,229935.73724843372,227275.51272649787,224784.22269713544,221917.79178085097,219754.89705371961,217383.94662321126,215720.0349501524,213900.66236681284,213457.5198055205,213232.3476500713,213717.77856115077,214176.58255263383,214545.10215750872,214317.9557094583,213676.73942636352,213016.94162155225,212868.80549360855,213077.11204147458,213643.06116590646,213733.9591201642,213497.11916001866,212860.2987268214,212387.07902828546,211060.4458301485,209103.33702757233,206651.06424734578,204693.58329696092,202875.13448775056,201026.36957666968,198883.78306863457,196985.3636383805,195515.1564831289,194901.01561613145,194201.1561171698,193172.71760949353,191494.09212560314,189191.8650811086,186607.1027114906,184036.44495320003,181835.16331977805,180750.54428125895,180629.9615740137,181758.51499193045,182771.03455277198,183474.21119745364,184382.22047863228,185848.43191570276,187851.28718451087,190110.30400918424,192570.5598135671,194907.61494608616,197145.44387683654,198899.23854988534,200730.53510032376,202497.27883512154,204245.17800408546,205425.1291991564,206523.51512350785,207732.39525939702,209604.34817280687,211570.41657142554,213866.18037651977,216052.35460093178,218101.46091198002,219743.0324044144,221425.58506066693,223135.98597288504,224567.0722229241,225315.69117313033,225309.2123607132,225232.53911256336,225282.43382024474,225633.64949742146,225968.61991855377,226472.6840382229,227104.60266842964,227919.5479393887,229255.29918728853,230714.32878630763,232344.99291188215,233442.45252341838,234152.82113314237,234614.04262252676,235182.6018293129,235990.73796617732,237029.63470470175,238298.53814305473,239965.1311158964,241881.20881387984,243957.03956707564,245691.1126166256,247443.8980252625,248453.89918576414,249315.52412523213,249533.27254903482,249802.29607767865,250240.5755002514,251255.57622704306,252839.93462704276,254718.45487255367,256818.56129805883,259347.0493570591,262033.72550876407,264948.11402722646,266986.87297096074,268500.28816129547,269163.66243248474,269676.25905473536,269953.69132463844,270475.3886554724,271548.5850865414,273431.07777477003,275659.9604887283,278199.1380967397,280971.2454724778,283936.9532148068,286450.35054358846,287971.72263453505,289362.71303645126,290449.9588220932,291532.6645213029,291798.0934792347,292053.5494042923,292632.7306,293479.7253920429,295061.72160221124,296749.6710713243,298226.0799187094,298663.5699441786,298665.2858121985,298640.0958467869,299010.4785340287,299517.42158891395,300450.85416273004,301667.542,303194.3493384007,304983.5917041583,307126.3043462038,309547.71664120094,311763.1742,312711.26847273787,312026.61108313454,310719.9816818887,310382.97003007954,312103.1982210896,315295.7079824857,319055.8640884333,322727.99819245987,325969.6879398815,329434.1642312961,333212.24866926414,337560.3792724569,342166.3526698113,346775.89145761536,350236.5336545677,351630.5589563761,350958.1848769362,349809.70699763345,349442.15551903675,349960.99019731645,352003.51041589683,355276.4911858048,359823.96657373727,364611.49171172985,368727.3350829238,371652.45700937114,371888.2285293455,369998.6193697408,366903.3220463278,365009.1345198238,364045.1608326553,363451.9268861918,362457.23667168786,361953.4520886483,361730.26419444213,362168.6292,363079.2852651792,364890.0270076326,366835.62786127045,368440.6959523224,369313.3877686721,369384.4669325966,369033.2694329025,368354.2445586059,367569.3396,367321.32733223215,368088.0706867627,369041.68184907263,369132.1435446115,368019.8816860852,366775.78146524023,366348.99129343504,366770.29370036226,368245.9649276864,369983.0616810382,372267.12851763744,374116.3233383086,375224.45385374763,374847.3447720855,373855.7122519778,372761.5511193418,372554.63794171874,373314.39116178406,374431.0838882322,375607.21890715277,376716.2025376237,378009.1727794721,379497.24063741666,380775.2153140435,381895.7391542026
1349,126,Ramsey County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,123,121718.48764292622,122120.82978585022,122383.96767630831,123143.15250270088,124011.80319757243,125151.65062068832,126551.99385182548,128932.71393571835,130987.0571353527,132837.06744919697,133959.73001613058,135728.7077896798,137520.33541147775,139225.7842193032,140802.8335,142513.14991883698,143971.1360691626,145573.80179640744,147145.05272389288,149198.08684955174,151216.28772841135,153435.86397574632,155347.04266930625,156863.6699840046,158076.4069980665,159188.42132630644,160389.15708958913,161533.5966066913,162747.2747042547,163885.68316867235,165126.8188478001,166351.4650231223,167846.56149180664,169424.1796114398,171137.39607061574,172724.49085597313,174263.75820737952,175756.73009105443,177293.37107122169,178775.44856472756,180184.30409387287,181444.47163647405,182572.0207,183511.7188665288,184620.88410488053,185828.48784013643,187291.34790421868,188602.06271131357,189979.76761007565,191367.35200265353,192837.4010041973,194196.1556992198,195603.31707028963,196950.65508813612,198332.5861846405,199477.57847197333,200785.9852327441,202018.42281381626,203365.33347280204,204558.60346821163,205942.40457837612,207484.04136376307,209124.05507460993,210974.0309912027,212980.3465301136,214720.4083859554,215896.55655058264,216299.3102,216892.16487421733,217816.08113432038,219201.91852316834,219829.6996790263,219508.27596575415,218629.96379610096,217917.31087393765,217605.20615702533,217438.4242390598,217589.66333308633,217808.0079808023,217897.51747425494,217780.20520643817,217874.9746142811,217997.25080247223,217681.97195605794,216845.99532318822,216018.9396784977,215731.25429663298,216013.3330897483,215856.09323669414,215374.09304034102,214343.77624584138,213439.2978588302,212661.4116844524,212017.87094478274,211140.22861197987,209571.20200275362,208124.47392119342,206633.01261090973,205346.58899888964,204104.2753635893,203452.40116571204,203256.3470152821,202238.4914,200206.06301197407,197457.26496785527,194948.09544371816,192893.65245708215,191682.56753500478,190221.35088413034,188630.30413947467,183727.95656182012,179120.68029300307,175744.1634027514,176601.0305176736,178279.32780954902,179553.65630116605,179532.19252286348,179042.32926471927,177697.10112639304,176842.29367473605,176281.9307659104,176445.9003494963,177104.92547401192,177991.66955915428,178759.1681833044,178767.41966980137,178358.8626815373,177678.55376892877,176432.49689840825,174359.17657943108,172066.58737679748,169355.19357554722,166425.47771944967,163428.58861054442,161952.66443504844,160908.1475360411,160212.3123468222,158488.8115212757,156810.67016741136,155498.09470758433,154811.93975390957,154594.7116322053,153628.76730557377,152692.8819,152004.36731298768,152155.1235800544,152584.38387218033,152963.51148987704,153369.5533974908,154002.07192817944,155006.64898873065,156216.48143903635,157516.27285588323,158781.47727386616,160157.73018047016,161640.76943414463,163510.34590285065,165248.83018289818,166903.92769247785,168008.6076026594,169204.36255260967,170400.45529233816,171895.6816975186,173754.65826232903,175713.89550261674,177412.91426124042,178833.4818605287,180019.82735995474,181625.9564431512,183400.31895773797,185726.03652881354,187673.86568622422,189173.0014823589,189525.5542209538,189400.81012679226,189031.13557070526,188899.32186283075,188661.32305887723,188791.58795059504,189089.7721944902,190297.74197793473,191952.29215587102,194260.9559500222,196260.28356820205,197726.35502398593,198123.9821932421,198285.29269255477,198429.45085086118,199057.3238282496,199640.42447076086,200473.01266172054,201367.99575269796,202773.55115346742,204329.6774,205988.67867388146,207567.13183884125,208583.19845712953,209048.24101419034,209018.2353202897,209059.83246522574,209569.46392779713,210450.10922875977,211929.81219026117,213614.30386559144,215867.03270984185,218280.46729932833,220985.65446718756,223433.77241351083,225402.6131171591,226662.7422001922,227327.7609953515,227506.94198984336,227715.69851106728,228094.04333572622,229398.0589495585,231312.3632379889,233639.19341808907,236090.52185603933,238656.5083587036,241028.26891625128,242793.64006914097,243692.61218140673,244582.2128246719,245221.83428394308,245600.23331777242,245357.43681798884,245237.95837668746,245649.5558629598,246734.11594161054,248468.12050175702,250295.08588162196,252002.43266398887,253093.9275818412,253934.98463014132,254306.4329728963,254260.99539177082,253868.79018859848,253583.49891440093,253915.91466793627,254706.06229914154,256211.63128740943,258201.2353,260712.69913794388,262958.9815053166,264192.89597178716,264611.33213941177,264891.0556330311,265872.64674060413,267837.6427282221,270589.8534174454,273814.3963592034,277130.31885617744,280119.4328832782,283286.39286554436,286754.9200585263,290581.9740188112,294789.01000865333,298982.4814926535,302293.25190377614,303578.9625779406,302876.1982575738,301783.84716115956,301400.7433227061,302090.124,304284.3815514603,307548.78758842795,311901.6143819035,316400.53019145783,320459.1724183234,323305.73246883386,323633.72962746554,321819.7650888476,318706.72308724496,316308.9351046753,314599.9354705274,313372.9652293434,311915.45242328994,311280.3189435757,311516.1524576277,313068.34484269324,314790.83000110876,316723.9834482586,318217.9674338009,319466.8121950321,319992.3692030996,319706.31626753765,319068.9994475531,318528.7052132848,318374.37115865474,318816.93161227804,319981.7181950538,321237.6893,321622.67033784714,320821.7162433446,319799.8672097852,319405.01629937865,319674.21970738895,320528.97207318555,321680.47933428804,323529.52125685784,325302.41451520176,326339.32638643775,326063.4517769828,325093.7940658541,323962.7363616628,323088.5721828007,323037.1881475935,323425.60812408454,324117.6912748969,324777.5229679968,325893.18160597206,327593.4607982901,329286.4390124733,330742.7884940543
971,162,Dakota County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,037,155194.30036752086,155647.6623839527,156098.75846867354,157060.8807967529,158105.86908845327,159300.96889509735,160597.8907152427,162502.93044219236,164721.99838969714,167112.61126070743,169042.77734002817,170813.2451080209,172526.5700907399,173959.94416945698,175462.23175503526,177141.71981851966,178927.18278206245,180764.6430779579,182489.32907817638,184507.9160215106,186606.8820296571,189151.77248269194,191848.75255752876,193772.08129488025,194903.39878525038,195521.67876209444,196337.76251832084,197197.04273612637,198232.47877241872,199448.6303956278,200823.88153419283,202191.52236627325,203573.33273218552,205082.01912249054,206607.00276778187,208255.9554477622,209779.49627438618,211407.6818,212951.12451396664,214341.0698572471,215989.1637918883,217455.14833024738,219020.08552262478,220289.66241475663,222187.6329417842,223731.32896023514,225073.03555028327,226122.62406681105,227356.07860503093,228935.69702662152,230162.3331081882,231485.21233143203,232946.339,234473.93541225474,236107.8559870089,237323.96574226345,238727.77716740186,239979.9749546641,241090.54351959506,241955.26290111037,242979.4475345841,244101.57191847716,245277.57338315053,246587.80800040063,248069.7743523897,249695.7344005508,250964.84620365986,251911.01251607036,252697.7250062636,253454.02017497653,254304.0533711723,254747.82584500956,254926.19193143552,255001.6879835649,254871.18023102198,254977.51626010356,255073.60603274603,255752.90894766804,256093.17480670652,256127.62392806122,255767.90742379837,255012.07169643545,254047.06592118985,253537.86471250714,253492.84815253658,253292.95493031645,252867.14101689574,252448.38266613093,252468.8466100019,252163.2218430977,251391.95333504304,250360.4206,249147.52755191573,247950.89789640927,246426.89740937095,245435.93120321693,244082.93356044823,242679.37510489952,239896.10576302148,237062.2588197036,234311.76185625422,232593.61373759643,231811.41234647544,230476.96185442005,228215.43413001756,225017.56207119636,221983.8146577489,218878.95585498904,216172.19128764622,213726.6399903324,212031.96702240233,210596.4970294889,209578.34012390324,208879.90646009785,208095.73392498575,207460.50438034115,207028.69614916822,206979.07609498178,207266.0446539188,207376.79300131238,206796.19735455816,206816.94745808258,207579.55101662767,209483.44261789534,211324.82907397652,212302.76793157755,211686.57479991802,209624.99244283306,206159.1852675099,203151.19001501068,200283.90435681015,197721.97213042536,195725.2138267955,193627.34549150502,192209.09293982026,189708.39318844318,186229.2016851344,182795.7889,180282.58907802834,178992.66689442494,178353.4971817312,177978.74476190857,177764.17216780674,176552.60559600327,174374.1275820991,172531.07234159225,172160.27167542314,173176.6048273841,174692.45104319055,176499.30657516434,178630.2150979505,180949.0262731367,183140.17271353127,185299.9160055147,187435.38428706164,189852.19611552297,192300.03421135983,194596.00972707965,196681.60771843806,198698.46064152344,200781.07784117758,202743.3802831722,204670.05306079946,206646.87648543422,208313.8043,209679.67839631814,210881.5129510809,212663.3834880637,214466.13622435505,216075.76010161758,217436.68236166972,218685.54051015098,219834.7534715022,220262.40666255364,220504.31623852547,220597.84626923685,220787.28727935487,220944.4462330299,221346.1925035992,222274.56090051492,223660.63693917744,225390.4258971957,227155.3797,228768.88081263646,230232.32953637492,231079.62735399822,231775.61135821627,232265.59957902654,232990.9747954558,233786.78716704188,234766.8271909298,236365.26470916634,238401.1010466922,240463.39617271652,242231.62727884194,243879.49432818592,245402.84033727532,246570.4079310028,247384.34806341407,247918.93326862817,248518.91448686388,249181.54357362256,250172.51788767125,251806.27974433056,253874.60244053285,256104.8684105588,257853.80734517958,259495.6360286411,260955.65235420805,262137.8936391064,262813.76145843003,263059.9678703377,263305.8943445618,263651.9884781124,264497.36513367743,266234.6940975736,268368.2369947336,270479.5622117805,272432.5346366548,274041.76238737494,275621.8085551301,276450.53292310087,277610.8382166877,278532.88750198536,279362.95371196436,279628.3197359632,279766.91509475285,280517.28005821974,281963.1483,284004.78624462517,285979.13589720894,287560.01738738717,288739.33505396405,289639.5207521505,290126.9789153034,290319.4446,290343.1884109536,290777.1494761876,291856.67392197304,293606.46681312186,296358.7690087398,299259.67962319386,301833.42244821537,303643.07444292895,304294.01660408516,304378.5680480245,304004.33625618444,304698.40707329876,306779.5796657841,310074.6757667013,313854.7297865133,317849.16298399813,321778.21372162044,325962.0550941366,330295.98724387283,334847.32322657714,339955.6398248515,344894.0445,348868.759,350977.73087379406,351523.8274584261,351846.20724988444,353061.32079222245,355237.93842622126,358627.5212661045,362928.91749558784,368441.6075542769,374005.9778862574,378376.9187172034,380899.8630371888,380697.64168230694,378515.10800993285,375311.3182,373095.3383414291,371663.9189129533,370400.4886222812,368452.9330647757,367053.0755445703,366452.9705722381,367161.1045370868,368273.7680146816,370031.26413371204,371756.4411412345,373330.4936648047,374028.60465113656,373888.52376951464,373132.8676876674,372357.0278562731,372035.9855425263,372429.2779380455,373725.73467180534,375114.958,375791.5621141056,375317.6573563505,374610.9443905065,374569.1739625127,375272.3496,376736.2273378282,378545.7767470171,380667.70463097637,382334.80320684594,383037.1468185387,382476.9765319857,381498.03455908847,380529.29676915385,380009.5486979399,380447.7288863138,381420.8345031552,382687.5404525876,383812.7036800107,384867.62167515344,386253.2552,387355.53535614506,388111.5053969138
373,198,Anoka County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,003,131602.8669776278,131856.29139706012,132274.80906400763,133273.04287291408,134472.82039288632,135699.00265202564,136847.44532482838,138452.07585328128,140512.72977105106,142739.15779109157,144736.4370983782,146395.97704141398,147703.98319510312,148852.86401124613,150270.52314719782,151917.09354542545,153624.70624349115,154907.20991973853,156218.70630368404,157600.60516548328,159266.81267318036,160966.31346811994,162566.2840429433,163988.53394755584,165378.5637028281,166741.1748,168134.35283586322,169528.66098876644,170857.7818140329,172058.64198777228,173096.58780112976,174142.16110908485,175268.7019,176737.09248045753,178054.4474598701,179335.94995524778,180443.13387657306,181746.99521286305,183152.67674906415,184663.1189340996,186089.94159249184,187399.8051742902,188500.83354786248,189568.33074864853,190555.51612672396,191503.0186259551,192563.54607644863,193695.3374150718,194978.66292366982,196360.7615110878,197865.5252691661,199460.1272849222,201015.13999308133,203141.79717999333,204797.07028504997,206273.07947917105,206956.37343378237,207889.26585670226,208919.7172819403,210236.22960661413,211699.1473,213219.99549903674,214482.64728612453,215800.58688513935,217014.06624651756,218150.64264790338,219043.47627741774,219823.92611507885,220669.67045185427,221429.3659942724,222191.01391629138,222960.88631360748,223915.6303057908,224858.09387639945,225381.94869822633,225926.5279730863,226359.24144341503,227068.87847742625,227172.65088473583,227037.23769774634,226646.02636123405,226015.53713041425,225205.95523237917,224955.98267886872,225095.02632733015,225077.72496771463,224420.31104381732,223393.44807227873,222852.5936725121,222181.72891737102,221604.6167205718,220996.34421877665,220180.25082073046,219004.73036600734,216597.6418396422,213971.79261738554,210399.20256073485,206950.40015427768,203492.84850793346,200913.7806965577,198968.0260891231,197259.65467529526,195822.91099768496,193492.82261106596,191120.51499328009,188329.51781732298,185877.78820703822,183291.65595299655,180482.47408415782,178314.3537133465,175830.74880131974,174765.96256719905,173811.24131011424,173509.92442607705,172778.97694850047,172667.0675416489,172458.1505722428,172237.46665648735,171658.01947754517,171771.6859947934,171986.35697884436,171973.24405025708,172017.03474293966,172063.4993652977,172565.85639476133,172513.83842448753,172100.56527081897,170799.46411910222,168804.2343225217,166315.85901476152,164454.56067991405,162711.59689614185,161035.6565339171,159537.7209334836,158717.10107124678,157932.39527216626,156302.22333549254,154103.08586339766,152145.56912283553,150628.22874728573,150053.80301862422,149627.9857126944,149025.74311293036,147906.4367471229,147016.2333932067,146879.27693184733,147583.84481622546,148480.58957063468,149477.12883574518,150606.19996776778,152310.1113350905,154274.23625655126,156188.27971663536,158109.45684495053,159710.38714583594,161096.80375407415,162566.25751587722,164022.51255624762,165727.18775665876,167141.9046921935,168911.05901630505,170850.6765602814,173005.66884347305,175279.82925235003,177321.64932765148,179592.30892197267,181618.02739316295,183648.87024101836,185261.13429297195,186548.3847248895,187634.73278985536,188435.46141105288,189571.3303470041,190556.83407420607,191426.5201401096,191823.08822186524,192048.23322363978,192387.26841349914,192856.6078034916,193330.27087492266,194096.93312561596,194954.5878826454,196106.2905871936,197012.0775551471,197995.17835521244,198744.89787310446,199558.20049190288,200458.58772736453,201628.5740172855,203054.33679254958,204411.09404543487,205831.93772763878,207642.08358884984,209457.3779745812,211143.34872409786,212353.06218574653,213496.3558582523,214716.42305850898,215768.4543,216759.86948511182,217783.45059320264,219168.77735472532,220649.57295400862,222222.12631097864,223915.85761414716,225795.21534652528,227663.8566390952,229766.87024740447,231951.6912499865,233921.4915140889,235009.63530975976,235448.4711010921,235702.72631881828,236188.54798754057,237069.58077839404,238398.65172110288,240117.8391293457,242138.57696592703,244666.10757716722,246910.82030199547,248833.11447693224,249856.33773990322,250989.7210951806,251967.87209319705,252848.56823762655,253418.3202940228,253903.53536284834,254680.46364939612,255948.94674544374,257720.10214084343,259472.4589408679,261100.6961690618,262400.7853203696,263733.36920061865,264550.9137591647,265019.90514078044,265122.82737160515,265551.5904570296,266671.44819903345,268295.8175537598,270271.71186875436,272415.9098170523,274480.93663413293,275974.29729004594,276382.78029209696,276370.68734367733,276468.66470757034,277575.50547421625,280025.79875280365,283668.22662495874,288012.43362470466,292645.39682122046,297131.6778693415,301916.6571476482,306455.6810946986,310853.9180748173,315148.86909203324,319622.18018078525,323700.3997854817,326283.78814847657,327165.09424027306,327567.08432685724,328643.2097077494,330461.04596368177,333605.60445094615,337757.9201,342975.39694632223,347907.39701808925,351777.7805991773,353998.31788671226,353687.604,351487.3173229792,348463.4875496383,346700.00755618507,345727.63237544807,345055.21978519106,343850.8765411862,342934.2756535239,342709.3633,343284.26658683363,344260.28328924143,345532.46790141496,346690.8553331748,347528.9253827236,347927.0570588859,347769.3912697089,347537.1988734679,347148.5647109026,347116.2262240378,347620.97142825834,348915.3585653879,350142.9002,350553.2754968153,350037.6572481967,349571.7616797805,349624.67131023185,350261.4160124048,351210.1409647512,352458.28599494835,354093.9460640613,355777.8757891345,357112.03581729997,357300.9558297824,356930.43596382363,356157.89463951625,355892.8810004008,356528.9123362035,357901.50293542683,359572.0090175111,360948.2380191195,362044.9580559858,363118.2006266707,363920.6247059826,364907.7131762007
